,corp_code,corp_name,corp_eng_name,stock_code,modify_date
49442,01494835,한독정밀,"HAN DOK PRECISION CO.,LTD.", ,20200907
49443,01496587,남이제일차,"Nami 1st Co., Ltd.", ,20200907
49444,01496596,뉴스타와니제이차,"Newstar Wani 1st Co., Ltd.", ,20200907
49445,01320415,와이케이헤센,"YK Hessen Co., Ltd", ,20200907
49446,01491847,에스유에이플러스,"SUA Plus Co., Ltd.", ,20200804
49447,01219553,아이씨엠,ICM, ,20210219
49448,01463525,한림,hanlim, ,20210219
49449,01087413,대성피에스,"DAESEONG PS CO.,LTD", ,20210219
49450,00569433,씨스테인웨그로지스틱스코리아,"C.STEINWEG LOGISTICS KOREA CO.,LTD", ,20210219
49451,01495597,주광계전,JOO KWANG ELETRIC, ,20200908
49452,01516049,페리투스파트너스,"Peritus Partners Co., Ltd.", ,20201209
49453,00667294,요진건설프로젝트금융투자,"Yojin construction & engineering PFV Co., Ltd", ,20201209
49454,01428470,식탁이있는삶,tablewithlife co ltd., ,20210222
49455,01195934,코럴핑크,"Coral Pink co. ltd.,", ,20210222
49456,01489222,화신문화,"Hwasinmunhwa Co., Ltd", ,20210222
49457,01530395,프리미어슈페리어,"Premier Superior, Ltd.", ,20210222
49458,01493191,화인자산운용,Fine Investment Corporation, ,20200814
49459,00359766,네오슈테른테크놀로지,HIGH GAIN TELECOM CO..LTD., ,20200814
49460,00255141,글로앤웰,"Glonwell Co., Ltd.",035480,20210208
49461,01280940,이지스아이스퀘어피에프브이,"IGIS I-Square PFV Co.,Ltd.", ,20210216
49462,00146816,자산유리,"JASANGLASS.CO.,LTD", ,20200812
49463,01478402,우현기술,"Wuhyun Technology, Inc.", ,20210219
49464,01415689,이너매스퍼시픽,"Inamasspacific Co., Ltd.", ,20210219
49465,01213090,거성빅스타,"KEOSUNG BIGSTAR CO.,LTD", ,20210219
49466,00928423,동명정기,DONGMYUNG PRECISION MACHINERY CO.KR, ,20210219
49467,01399983,엔피,NP Inc., ,20210219
49468,01343072,온페이스,"Onface Co., Ltd.", ,20210222
49469,01498363,코아뱅크,"CORE BANK .,LTD.", ,20200911
49470,01498664,네오플러스,"NEOPLUS CO.,LTD", ,20200911
49471,01506778,일오종합주류,ilo total liquor, ,20210222
49472,01504594,투게더디에고,"Togetherdiego Co., Ltd.", ,20201006
49473,01504628,서울파이낸스클럽,SEOUL FINANCE CLUB, ,20201006
49474,01483370,케이비에이치제오차,KB H 5th, ,20200601
49475,01483398,농업회사법인장지,"Janji.CO.,LTD", ,20200601
49476,01483404,케이와이드림제이차,"KY Dream 2nd Co.,Ltd", ,20200601
49477,01483413,에스앤엘제일차,SNL 1st, ,20200601
49478,01483495,에이제이네트웍스제일차,AJ Networks 1st, ,20200601
49479,01483501,트루프렌드원디제이차,"True friend wondi 2nd Co.,Ltd", ,20200601
49480,01483510,트루프렌드원디제삼차,"True friend wondi 3rd Co.,Ltd", ,20200601
49481,01040847,엔티에이치인터내셔널,"NTH International Co.,Ltd.", ,20200601
49482,01498099,빈티지랩,Vintagelab Inc., ,20200909
49483,01495135,일진인쇄,ILJIN PRINTING.CO, ,20200909
49484,01529584,에코로즈,-, ,20210216
49485,01483422,지아이비에스제이차,"GIB S 2nd Co.,Ltd", ,20200601
49486,01483431,엔에이치한화첨단제일차,NH Hanhwa cutting edge 1st, ,20200601
49487,01483440,에스타이거제육차,"Stiger 6th Co.,Ltd", ,20200601
49488,01475502,나노프로텍,"NanoProTech Co.,Ltd", ,20200610
49489,01437575,무등산베스트제일차,"Mudeungsanbest 1th Co., Ltd.", ,20200616
49490,01477713,제이온피,"J ON P Co., Ltd.", ,20200616
49491,01486395,신보2020제8차유동화전문유한회사,"Kodit 2020 the 8th Securitization Specialty Co., Ltd.", ,20200616
49492,01486401,신보2020제10차유동화전문유한회사,"Kodit 2020 the 10th Securitization Specialty Co., Ltd.", ,20200616
49493,01486599,스킨앤내추럴,SKIN N NATURAL, ,20200618
49494,01486605,우리스틸제일차,"Woori still 1st Co.,Ltd", ,20200618
49495,00618182,컨시드,Geosung Developer Company, ,20200618
49496,01355882,제이원와이드,"JWONWIDE.CO.LTD.,", ,20210219
49497,01337460,카카오엠,Kakao M Corp., ,20210219
49498,01483769,알머스제일차,Almouth 1st, ,20200601
49499,01483778,정일스톨트헤븐울산제이차,Jeong il Stolt heaven Ulsan 2nd, ,20200601
49500,01483884,그린라인제일차,Green line 1st, ,20200601
49501,01484209,O-NetCommunicationsHoldingsLimited,O-Net Communications Holdings Limited, ,20200602
49502,01484218,유암코기업리바운스제일차기업재무안정사모투자,UAMCO CR 1st Corporate Recovery Private Equity Fund, ,20200602
49503,01138975,딘텍스코리아,"DYNTEX KOREA CO.,LTD", ,20200920
49504,01499511,무림하우징,MOOLIM HOUSING CORPORATION, ,20200921
49505,01497081,악텔리온파마수티컬즈코리아,Actelion Pharmaceuticals Korea Ltd. , ,20200921
49506,01516395,에즈라채리터블트러스트,Ezrah Charitable Trust, ,20201210
49507,01516401,투더문컴퍼니,"To the Moon Company Co.,Ltd.", ,20201210
49508,01530128,밸런스제일차,"Balance 1st Co., Ltd", ,20210219
49509,01247918,한화에이스기업인수목적4호,"Hanwha Ace Special Purpose Acquisition 4th CO., Ltd.",279410,20200703
49510,01380480,집닥,ZIPDOC Inc, ,20200529
49511,01505070,베이스제일차,"Base 1st Co., Ltd.", ,20201007
49512,01505089,마이트상봉제일차,"Might Sangbong 1st Co.,Ltd ", ,20201007
49513,01505098,마이트상봉제이차,"Might Sangbong 2nd Co.,Ltd ", ,20201007
49514,01505104,네오드림푸드,"Neo Dream Food Co., Ltd.", ,20201007
49515,01505238,프리미어성장전략엠앤에이2호사모투자,Premier Growth Strategy M&A PEF II, ,20201008
49516,01505256,이오스디자인,EOSdesign, ,20201008
49517,00135935,신동페인트공업,"SHINDONG PAINT IND. CO.,LTD", ,20210222
49518,01483459,엔에이치디스플레이제일차,NH display 1st, ,20200601
49519,01483468,우리공덕제일차,"Woori Gongdeok 1st Co.,Ltd", ,20200601
49520,01483477,천장산풍력,Cheonjangsan Pung Ryeok Corporation, ,20200601
49521,01483486,트루프렌드원디제일차,"True friend wondi 1st Co.,Ltd", ,20200601
49522,01483556,비닷두,v.do Corp, ,20200601
49523,01483662,엔젤레스제십칠차,Angeles 17th , ,20200601
49524,01483671,우리더콜로니운정,Woori the colony unjeong, ,20200601
49525,01483680,파크원알파제사차,Park one alpha 4th, ,20200601
49526,01483699,엔에이치에이치티제이차,NHHT 2nd, ,20200601
49527,01483705,엔에이치판교아이스퀘어,NH Pangyo isquare, ,20200601
49528,01483714,마에스트로엘이씨,"Maestro LEC Co.,Ltd", ,20200601
49529,01483723,뉴스타비에이치에이제일차,"Newstar BHA 1st Co.,Ltd", ,20200601
49530,01498521,협우설비,HYUB WOO EQUIPMENT CO.LTD, ,20200914
49531,01499201,청지기,cheongjiki, ,20200914
49532,01500659,에스앤엘비제일차,"SNLB 1th Co., Ltd.", ,20200917
49533,01293476,대상건설,"DAESANG Development&Construction.Co.,Ltd", ,20210216
49534,01382901,이아이씨,EIC Corp., ,20210216
49535,01486650,파워스캔그룹,POWER SCAN GROUP Inc., ,20200619
49536,01115831,이노와이즈인베스트먼트,"SBPARK Co.,Ltd", ,20200624
49537,00929334,케이씨앤윤홍,"K.C & YOUNHONG CO., LTD.", ,20210219
49538,01463695,소프트레이어테크놀로지스코리아,SoftLayer Technologies Korea Ltd., ,20210219
49539,01468469,주영테크,juyoungtech, ,20210219
49540,01005312,제이알제11호위탁관리부동산투자회사,JR REIT XI, ,20201106
49541,01378254,비티유에이앤,BT UAN, ,20210219
49542,01486289,피에이치비제팔차유동화전문유한회사,"PHB VIII ABS Co., Ltd.", ,20200615
49543,01486580,코스톤라이트닝사모투자,Corstone Lightning Private Equity Fund, ,20200618
49544,01502259,케이비스타제일차유동화전문유한회사,"KB Star 1st Asset Securitization Specialty Co., Ltd.", ,20200921
49545,01312647,인스타디앤씨,INSTAR D&C Corp, ,20210222
49546,01472222,코테에프엔디,cotefnd, ,20210222
49547,01257526,한국제6호기업인수목적,"Korea No.6 Special Purpose Acquisition Co., LTD.",281410,20200727
49548,01505140,케이와이푸드넷,"KYFOODNET CO.,LTD.", ,20201008
49549,01430776,최강닥터,Choikang Doctor, ,20201008
49550,01392111,젤록스,zellox, ,20201008
49551,01393244,루맵젠,Lumapzen, ,20201008
49552,01505432,뉴스타에이케이제이차,"New Star AK 2nd Co.,Ltd", ,20201008
49553,01378218,월송,Wolsong, ,20210222
49554,01370021,청명산업개발,Cheongmyeong Industrial Development Co.Ltd, ,20210222
49555,01483732,뉴스타엔엘씨에스제일차,"Newstar LNCS 1st Co.,Ltd", ,20200601
49556,01483741,그라가스제일차,"Gragas 1st Co.,Ltd", ,20200601
49557,01483787,파인솔루션제십육차,"Fine solution 16th Co.,Ltd", ,20200601
49558,01483796,더블유엠우리마트제일차,WM Woori mart 1st, ,20200601
49559,01483802,우리에이치더블유제일차,"Woori HW  1st Co.,Ltd", ,20200601
49560,01483811,엔터식스제일차,Enter six 1st, ,20200601
49561,01483820,하나머티리얼즈제일차,Hanamts 1st, ,20200601
49562,01483839,네트원큐제일차,NET won Q 1st , ,20200601
49563,01483848,에이치에이치아이제일차,HHI 1st, ,20200601
49564,01483857,에이케이수원제육차,AK Suwon 6th, ,20200601
49565,01483866,에프엔하남미사제일차,"FN hanam misa 1st Co.,Ltd", ,20200601
49566,01507087,메인스톤,"Mainstone, LLC.", ,20201020
49567,00262895,교하,KYOHA INC, ,20201020
49568,01232129,라도,"RADO Co.,Ltd", ,20210216
49569,01295438,백림솔루션,baeklimsolution, ,20200724
49570,00167013,흥국공업,"HEUNGKUK INDUSTRIES CO.,LTD", ,20200727
49571,01504017,키스시너지제일차,"Kiss Synergy 1th Co., Ltd.", ,20200929
49572,01513547,비에스지트라이어스,BSGTRIUS, ,20210219
49573,01373046,프로핏대부,"Profit Loan Co.,Ltd.", ,20210219
49574,01280162,비손개발,pishondeveloper, ,20200703
49575,01489578,에이블성내제이차,Able Soungnae 2nd, ,20200714
49576,01489587,케이브이엠,"KVM Co.,Ltd.", ,20200714
49577,01489639,케이비디타워제일차,KBD Tower 1st, ,20200714
49578,00680550,케이씨솔라에너지,KCSolar& Energy, ,20200715
49579,01504822,론드서클,"rondcircleco., ltd.", ,20201007
49580,01504974,하이도미네이션제구차,"Hi-Domination 9th Co.,Ltd.", ,20201007
49581,01504549,우리감정평가법인,woori Appralsal.Co.Ltd., ,20201008
49582,01506884,와이알인베스트,YR INVEST, ,20201019
49583,01048690,유에이치제사차유동화전문유한회사,"UH Fourth Securitization Specialty Co., Ltd.", ,20201019
49584,00846110,유피에프제일차유동화전문유한회사,"UPF First Asset Securitization Specialty Co., Ltd.", ,20201019
49585,01511822,회계법인서본,seobon accounting co., ,20201112
49586,01380392,퀘렌시아,"Querencia co.,Ltd", ,20210222
49587,01224403,성호컴퍼니,sunghocompany, ,20210222
49588,01297931,도시안,Dosian, ,20210222
49589,01484032,마스엘디제일차,Mas LD 1st , ,20200602
49590,01484041,마스엘디제이차,Mas LD 2nd, ,20200602
49591,01148477,거제돔관광호텔,geojedome hotel, ,20200604
49592,01230176,그랜드타워,GRAND TOWER Co., ,20200604
49593,00917995,네오씨티알,NEOCTR.CO.LTD., ,20200604
49594,00253736,대원상호저축은행,Dae Won Mutual Savints & Finance Co.Ltd, ,20200604
49595,00881344,롯데송도쇼핑타운,"LOTTE Songdo Shopping Town CO., LTD", ,20210216
49596,01455225,치평개발,"CHIPYEONG development Co,.Ltd", ,20210216
49597,00986764,성신산업,SUNGSHIN R/C, ,20210219
49598,01415722,호범,HOBUM, ,20210219
49599,01288571,씨앤케이,C&K, ,20210219
49600,01511813,2020기보제이차유동화전문유한회사,"2020 KIBO 2nd Securitization Specialty Co., Ltd", ,20201112
49601,01511877,평암농산법인,Pyeongam Agricultural Corporation, ,20201112
49602,01099311,토이포커스,"TOYFOCUS Co.,Ltd.", ,20210219
49603,01225590,스리본드코리아,ThreeBondKorea, ,20210222
49604,00600776,캐논코리아컨슈머이미징,Canon Korea Consumer Imaging Inc., ,20210222
49605,01382381,지인유동화제구차,"jiin 9th co.,ltd. ", ,20201008
49606,01211940,케이원물류허브제1호위탁관리부동산투자회사,K1 logistic herb1 REIT, ,20201008
49607,01506635,현현테크,hyun hyun tech, ,20201019
49608,01506909,이앤알컴퍼니,enr company. co. Ltd, ,20201019
49609,01399965,현진종합건설,"HYUNGIN CONSTRUTION CO., LTD", ,20210222
49610,01229295,케이엠베스트솔루션,KM best solution, ,20210222
49611,01511831,위드보에셋,"Withvo Asset Co.,Ltd", ,20201112
49612,01511840,와이비제이,Yvijay Company Limited, ,20201112
49613,01518454,디어젠,Deargen Inc., ,20201222
49614,01344372,엔브이씨파트너스,NVC Partners Co.Ltd, ,20201222
49615,00890892,삼양바이오팜,Samyang Biopharmaceuticals Corporation, ,20210222
49616,01278796,디스트릭트알투,"DISTRICTR2 Co.,Ltd.", ,20200604
49617,01088421,비앤티,"BNT CO.,LTD", ,20200604
49618,01278802,디스트릭트씨세븐,"DISTRICTC7 Co.,Ltd.", ,20200604
49619,00806796,신산테크,"SHINSAN TECH.CO.,LTD", ,20210216
49620,01228278,에이치앤씨네트웍스,"H&C Networks Co., Ltd", ,20210219
49621,01371729,신우주택아이엔케이,shinwoo ink, ,20210219
49622,01512159,와이케이스톤제이차,., ,20201116
49623,01512168,에어라인제사차,., ,20201116
49624,01512177,마이트김해안동제일차,., ,20201116
49625,01512186,케이비아산배방제일차,., ,20201116
49626,01252123,승화가구,"SEUNGHWA FURNITURE CO., LTD.", ,20201116
49627,00257662,셰플러코리아,schaeffler korea corporation, ,20201217
49628,00673170,제이에스아이컴퍼니,JSICOMPANY Co.Ltd, ,20201217
49629,01519107,에스비아이에스티엘에너지혁신사모투자,SBI-STL Energy Innovation Private Equity Fund, ,20201224
49630,01130539,엔에이치애그리비즈밸류크리에이티브제일호사모투자,NH Agri-Biz Value Creative 1st Private Equity Fund, ,20210222
49631,01253247,현장종합관리,"HYUNJANG GENERAL MANAGEMENT CO.,LTD", ,20210222
49632,01434727,엔에이치나우농식품1호사모투자,NH-NAU Agro Food 1st Private Equity Fund, ,20210222
49633,01530517,엔에이치나우농식품2호사모투자,NH-NAU Agro Food 2nd Private Equity Fund, ,20210222
49634,00919902,제페토,ZEPETTO Co., ,20201228
49635,01523298,랜드스톤에이엠씨,landstoneamc inc., ,20210111
49636,01357774,케이엔이글로벌,KNE GLOBAL, ,20210119
49637,00817534,트라이베스트,TRI-BEST PRINTING(RUSHAN)CO.LTD, ,20210222
49638,01148334,경동하이테크,"KYOUNG DONG HI-TECH CO.,LTD.", ,20210222
49639,01137967,볼텍코리아,WOLTECH KOREA, ,20210222
49640,01464366,세람그린에너지,"SERAM GREEN ENERGY Co.,Ltd", ,20210222
49641,01528682,하나쉬핑,"HANA Shipping Co.,Ltd", ,20210209
49642,01526815,케이비스톤브릿지세컨더리사모투자,KB-Stonebridge Secondary Private Equity Fund, ,20210129
49643,00253949,세아주택,SE A housing, ,20210129
49644,01526693,명인에듀,"myungin co., ltd", ,20210129
49645,00960252,운호개발,"dongchun u-tower Co.,Ltd.", ,20210222
49646,01230741,우진개발,"WOOJIN DEVELOPMENT. CO., LTD.", ,20200604
49647,01084665,케이에이치디,KHD, ,20200609
49648,01208812,거홍건설,GU HONG, ,20210216
49649,01513343,세티,"SETI Co., Ltd.", ,20201120
49650,01521731,예광인터내셔널,"Yekwang International Co.,LTD", ,20210105
49651,01524020,영농조합법인청송주왕산싱싱사과,Cheongsongjuwangsan Singsing Apple. Agricultural cooperative, ,20210114
49652,01212198,죽산피에프브이,"Juksan PFV, Inc.", ,20210219
49653,01452422,휴비즈넷,"Hubiznet Co., Ltd.", ,20210222
49654,01242092,지케이전선,"Goldenkumhwa Cable co., LTD", ,20210222
49655,01465426,자동기,"KOREA AUTOMATIC MACHINERY CO.,LTD.", ,20210222
49656,01451867,피앤피머천다이징,P&P Merchandising, ,20210222
49657,01453245,세정로봇,"SEJUNG ROBOT Co.,Ltd.", ,20210222
49658,01493128,금남중전기,"Keum Nam Heavy Electrical Equipment Co.,Ltd.", ,20210222
49659,01234969,장유종합건설,jangu, ,20210222
49660,01087565,엔에이치엔픽셀큐브,"NHN PIXELCUBE.CO.,LTD", ,20210222
49661,01487048,하나그린제일차,n/a, ,20200624
49662,01068852,에스지이에너지,"SGE ENERGY. CO., LTD", ,20200625
49663,01487358,트루프렌드평촌제일차,truefriendpyeongchon1st, ,20200625
49664,01511752,농업회사법인켄싱턴팜,kensington farm , ,20201112
49665,01290707,제이제이강릉리조트,jj gangneung resort, ,20210219
49666,01367452,삼광솔라,"SamGwang solar Co.,Ltd", ,20200629
49667,01451016,동명컨설팅,., ,20200701
49668,01416271,성일개발,sungildev, ,20210219
49669,01499432,제이더블유자산관리,"JW asset management Co., Ltd.", ,20210219
49670,01175745,삼부크럭스개발,samboocrux, ,20210219
49671,01524491,누날,Noonal Corp, ,20210118
49672,01404568,우주,wooju electric heater.co.Ltd, ,20210219
49673,01451052,비피에너지,BPEnergy, ,20210222
49674,01075339,모두캐피탈대부,modoocapital, ,20210222
49675,01525001,에이벤처스,A Ventures Inc., ,20210121
49676,01157916,삼원비앤에이,samwonb.n.a, ,20200601
49677,01438769,글로텍이엔씨,"GLOTEC E&C CO.,Ltd", ,20210222
49678,01458505,복락이엔씨,"LUCK ENJOYMENT ENGINEERING & CONSTRUCTION CO.,LTD", ,20210222
49679,01256794,오푸스가든매니지먼트,Opus Garden Management Ltd., ,20210222
49680,00918471,에이치.티.씨,H.T.C, ,20210202
49681,01527328,에코파인트리제이차,"Eco fine tree 2nd Co.,Ltd", ,20210202
49682,01527337,핸드바이핸드,"Hand by hand Co.,Ltd", ,20210202
49683,01527355,모스트레볼루션,"Most revolution Co.,Ltd", ,20210202
49684,01527364,리치게이트송도,"Rich gate songdo Co.,Ltd", ,20210202
49685,01527373,우리파크원제일차,"Woori parkone 1st Co.,Ltd", ,20210202
49686,01487367,포르투나한들제일차,portunahandeul1st, ,20200625
49687,01487376,헬렌델마이어제일차,-, ,20200625
49688,01487385,포르투나성황제일차,portunasunghwang1st, ,20200625
49689,01106286,대봉산업,"DAEBONG Co.,Ltd", ,20200627
49690,01486553,기산정공,"KISAN ENGINEERING CO.,LTD", ,20200629
49691,00459002,한아스틸,"HAN-A STEEL CO., LTD", ,20200629
49692,00922960,삼진JMC,"SAMJIN JMC Co., Ltd.", ,20200629
49693,01408236,에이피월드,APWORLD LTD, ,20200629
49694,01497090,신장메디칼,SIN JANG MEDICAL, ,20210216
49695,01364695,제이제이리조트,"JJ RESORT CO., Ltd.", ,20210219
49696,01413274,메디파크,"medipark co.,ltd", ,20210219
49697,01359213,한스산업개발,"HASSANUP Co., Ltd", ,20210219
49698,01291113,진호개발,-, ,20210219
49699,01475964,아이피로지스틱스,IPLogistics, ,20210219
49700,01394492,서정월드,seojungworld, ,20210219
49701,01287068,이삭디벨로퍼,Isaac Developer, ,20210219
49702,00304890,유니아나,"UNIANA CO.,LTD", ,20210219
49703,00967006,남경산업,NAMKYOUNG, ,20210219
49704,01492563,트리플에이제7차,"Triple 7th Co.,ltd", ,20200810
49705,01492572,리치월드제16차,"Rich world 16th Co.,ltd", ,20200810
49706,01492581,리치월드제17차,"Rich world 17th Co.,ltd", ,20200810
49707,01492590,시은제6차,"Sieun 6th Co.,ltd", ,20200810
49708,01182417,코람코가치부가형리테일제1호위탁관리자부동산투자회사,KORAMCO VALUE-ADD RETAIL JA-REIT 1, ,20200810
49709,01492624,트리플에이제8차,"Triple A Co.,ltd", ,20200810
49710,01507795,와이드코스트,"wide-coast co., ltd.", ,20201022
49711,01212268,동우통상,"DONG WOO CO.,LTD", ,20201026
49712,01528187,채움종합건설,"Chaeum Construction co., Ltd.", ,20210205
49713,01499478,초록마을알에스,"ChorocmaeulRS Co., Ltd.", ,20210222
49714,01527382,우리디에스제일차,"Woori ds 1st Co.,Ltd", ,20210202
49715,01417571,디파트너스,Dpartners.co.ltd, ,20210222
49716,01145249,에이치투디앤아이,"h2d&i.co,ltd", ,20210222
49717,01459230,중부고속,jungbu express, ,20210222
49718,00662925,엠슨,"M.Son co., Ltd", ,20210216
49719,01232156,해피투게더하우스제2호위탁관리부동산투자회사,Happy Together House 2 REIT, ,20210216
49720,01460926,청송안전시스템,"Chungsong Security System co.,ltd", ,20210216
49721,01372995,제이에스티,"JST Co.,Ltd.", ,20210219
49722,01504673,이십일세기소프트,"21st Century Soft Co.,Ltd", ,20210219
49723,01151860,도형건설,Dohyung, ,20210202
49724,00663872,웰컴엠에스,WelcomeMS, ,20210202
49725,01152692,연하,"Yeonha Co., Ltd.", ,20210219
49726,00660422,지구레미콘,Ji Gu Remicon, ,20200807
49727,01172845,구웅산업,"KOOWOONG IND. CO., LTD.", ,20201026
49728,01508217,와이케이논현제일차,"YK Nonhyeon 1st Co., Ltd.", ,20201026
49729,01508226,케이원카인,"K onekain Co., Ltd.", ,20201026
49730,01508235,에이원카인,"A onekain Co., Ltd.", ,20201026
49731,01510504,티월드제오십팔차유동화전문유한회사,"T-World Fifty Eighth Securitization Specialty Co., Ltd.", ,20201104
49732,01511901,슈프림제십팔차유동화전문유한회사,"Supreme Eighteenth Securitization Specialty Co., Ltd.", ,20201113
49733,01512007,에이치월드제일차,"H World 1st Co., Ltd.", ,20201113
49734,01512034,와이케이광양제일차,"YK GwangYang 1st Co., Ltd.", ,20201113
49735,01512450,하베스트제2호사모투자,Harvest Private Equity Fund II, ,20201117
49736,00249229,한화에스테이트,"Hanwha Estate Co., Ltd.", ,20210222
49737,01529362,에이블구월제일차,Ableguwallfirst co.ltd., ,20210215
49738,01508156,에스알수색,"SR Soosaek, Corp.", ,20201026
49739,01507999,달구벌유통,dgbwholefood, ,20201026
49740,01508323,뉴골든개발노형케이,"New Golden development Nohyeong K Co., Ltd.", ,20201026
49741,01488700,티월드제오십사차유동화전문유한회사,"T-World Fifty Fourth Securitization Specialty Co., Ltd.", ,20200707
49742,01488755,파주센트럴제일차,"Paju Central The First Co.,Ltd", ,20200708
49743,00957498,에쓰씨밸류리서치,"SC SENCESS CO.,LTD", ,20200708
49744,01394517,에이블남양주,Able Namyangju, ,20200708
49745,00915748,한국이엔에쓰,"Korea E&S Co., Ltd", ,20200708
49746,01488940,경산맑은물,Gyeongsan Pure Water Co.Ltd., ,20200709
49747,01464409,씨엠티,CMT.co.ltd, ,20210216
49748,01495366,코레도이앤씨,koredoe&c, ,20210216
49749,01371507,씨케이인더스트리,CKINDUSTRY, ,20210216
49750,01450354,상영이엔지,"Sang Yeong ENG Co.,Ltd.", ,20210216
49751,01018398,한국뷰로베리타스,"Bureau Veritas Korea Co., Ltd.", ,20201123
49752,01513796,프레젼트,"Present Co., Ltd.", ,20201126
49753,00831543,동화개발산업,"DONG HWA Development Co., LTD.", ,20210219
49754,01475566,삼영비앤에프,"SAMYOUNG B&F Co.,Ltd.", ,20200825
49755,01493854,펀딩119대부,funding119cash, ,20200825
49756,00352134,안셀코리아,"Ansell Korea Co., LTD.", ,20200826
49757,01494109,씨피크라우드대부,sififunding, ,20200827
49758,01473498,해운어패럴,HAIWOON APPAREL, ,20210219
49759,01476149,에프엠금거래소,FMGOLD, ,20210219
49760,01507014,호신,HOSHIN CORPORATION, ,20201023
49761,01507865,씨엠홀딩스컴퍼니,"CM HOLDINGS.,CO.LTD", ,20201023
49762,01507926,랜드온탑,"land on top co.,ltd", ,20201023
49763,01363836,대한에스엠,"daehansm co.,ltd", ,20210222
49764,00921907,대신엔지니어링,"Daeshin engineering Co., Ltd.", ,20210222
49765,01365117,레드어쏘시에이츠,redd associates inc., ,20210222
49766,00253213,국제모피,"KUKJE FUR CO.,LTD.", ,20200812
49767,01493021,비욘드에스제이제일차,"Beyond S.J. 1st, Corp.", ,20200813
49768,01510513,에프아이2011유동화전문유한회사,"FI2011 Asset Securitization Specialty Co., Ltd.", ,20201105
49769,01511008,비케이녹번제일차,"BKNokbeon First co., ltd.", ,20201105
49770,01511600,중정회계법인,JUNGJEONG ACCOUNTING CORPORATION, ,20201111
49771,01511637,유플러스파이브지제오십사차유동화전문유한회사,"Uplus 5G Fifty Fourth Securitization Specialty Co., Ltd.", ,20201111
49772,00617846,우리강남피에프브이,"Co., Ltd. Woori Gangnam PFV", ,20201127
49773,01377918,청운건설,cheongun construction, ,20210222
49774,00967130,씨티씨그린,CTCGREEN INC., ,20210222
49775,00255637,농협충북유통,"Agricultural Cooperative Chungbuk Marketing,CO.", ,20210222
49776,00672764,문화지엔코,-, ,20210222
49777,01218846,만암,Man Am, ,20200819
49778,01494260,쿤스이엔티,KUNS ENT, ,20200828
49779,01225846,제이피글로벌디앤씨,JP GLOBAL D&C Co., ,20210217
49780,01508563,휴먼파워텍,HUMAN POWER TECH, ,20201028
49781,01508378,비앤디네트웍스,Bnd Networks, ,20201028
49782,01508846,비오케이,BOK Corp., ,20201028
49783,01489693,스프링나인,springnine, ,20200720
49784,00599887,신텍,"SEEN TEC Co., Ltd",099660,20200720
49785,01508907,천조국제여행사,"QTInternational Travel Co.,Ltd", ,20201030
49786,00601641,리드,LEED Corporation,197210,20201126
49787,01213814,펀다소셜대부,Funda Social Capital INC., ,20210219
49788,01456932,리레코코리아,LYRECO KOREA INC, ,20210219
49789,01393305,필굿엠앤디,FG M&D, ,20210219
49790,01078743,그랜드플래닝,GRAND PLANNING CO.LTD., ,20210219
49791,01508271,신성그린,sinsunggreen, ,20201030
49792,01471302,지엑스에스,GXS Inc., ,20200824
49793,01493766,토니인베스트먼트,"TONY Investment CO.,LTD", ,20200824
49794,01493906,이스트브릿지프라이빗에쿼티,"EastBridge Private Equity Co., Ltd.", ,20200825
49795,01509058,나인테일,nine tail, ,20201111
49796,01514485,치엔앤머니,"Qian N Money Co.,Ltd.", ,20201202
49797,01384608,비아이,BI Corporation, ,20210222
49798,01381577,한강센트럴시티,HANGANG CENTRALCITY, ,20210222
49799,01494756,더하이스트제팔차,"Thehighest 8th Co. Ltd.,", ,20200901
49800,01498196,매치워커스,MATCHWORKERS Ltd., ,20200910
49801,01501843,신화에프이원,shinhwa f.e.one, ,20200921
49802,01462410,에스이디앤씨,sednc private company , ,20210217
49803,01307308,에이치비씨,"HBC CO.,LTD.", ,20210217
49804,01311736,케이앤엠파트너스,KNMPARTNERS Icn., ,20210222
49805,00642578,아존아시아,AZON ASIA INC., ,20200721
49806,00528676,세원아이티씨,SEWON I.T.C. Ltd., ,20200721
49807,01490024,피앤에스맨파워,PNSMANPOWER Corp., ,20200721
49808,01513167,더에스에이치제오차,N/A, ,20201119
49809,00969031,머스트리드,BOOKSAN CORP., ,20201119
49810,01513185,더에스에이치제육차,N/A, ,20201119
49811,01513194,더에스에이치제칠차,N/A, ,20201119
49812,01513228,에스지아이비에스피제이차,"SGIBSP 2nd Co., Ltd.", ,20201119
49813,01453023,과천공동대토,Gwacheon Gongeong Daeto LLC, ,20201127
49814,01259649,제이파트너스,J.E partners co., ,20201221
49815,01491281,제이온더블유,"J on W Co., Ltd.", ,20200803
49816,01491689,퍼스트파이브지제오십이차유동화전문,"FIrst 5G Fifty Second Securitizaion Specialty Co., Ltd", ,20200803
49817,01491698,하남감일풍경채제일차유동화전문유한회사,"Hanam Gamil Punggyeongchae1st Securitization Specialty Co., Ltd", ,20200803
49818,01509906,홍콩춘순국제무역유한공사,HONG KONG CHUN SHUN INTERNATIONAL TRANDING LIMITED, ,20201102
49819,01509678,디딤코퍼레이션,DIDIM Corp., ,20201102
49820,01173677,삼운레저,samwoon, ,20201110
49821,01530492,메자닌플러스자산운용,Mezzanine Plus Asset Management Co.Ltd, ,20210222
